id,pmid,pmc,doi,year,title
22091356,22091356,3196963,10.1155/2010/836027,2010,A Novel Technique of Uterine Manipulation in Laparoscopic Pelvic Oncosurgical Procedures: “The Uterine Hitch Technique”
25128409,25128409,4148548,10.1186/1475-925X-13-116,2014,Unconstrained snoring detection using a smartphone during ordinary sleep
31799401,31799401,6868675,10.1126/sciadv.aax3793,2019,Measurement of the cosmic ray proton spectrum from 40 GeV to 100 TeV with the DAMPE satellite
20671844,20671844,2905529,10.4103/0971-9261.55150,2009,"Pediatric urology: Development, eligibility, practice"
26989149,26989149,4795936,10.1093/database/baw016,2016,R-Syst::diatom: an open-access and curated barcode database for diatoms and freshwater monitoring
26317900,26317900,4694985,,2015,Combinatorial high-throughput experimental and bioinformatic approach identifies molecular pathways linked with the sensitivity to anticancer target drugs
32913912,32913912,7472856,10.1016/j.heliyon.2020.e04813,2020,Proteomic variations of esophageal squamous cell carcinoma revealed by combining RNA-seq proteogenomics and G-PTM search strategy
26464306,26464306,4603302,10.1186/s12859-015-0761-3,2015,An automated real-time integration and interoperability framework for bioinformatics
25230706,25230706,4261581,10.1186/1471-2105-15-306,2014,Personalized Oncology Suite: integrating next-generation sequencing data and whole-slide bioimages
15236648,15236648,459213,10.1186/1471-2105-5-87,2004,galaxieEST: addressing EST identity through automated phylogenetic analysis
24465230,24465230,3897846,10.5808/GI.2013.11.4.191,2013,A Primer for Disease Gene Prioritization Using Next-Generation Sequencing Data
28415594,28415594,5503541,10.18632/oncotarget.16417,2017,Interaction of Epstein-Barr virus genes with human gastric carcinoma transcriptome
25566282,25566282,4274896,10.3389/fpls.2014.00708,2014,plantDARIO: web based quantitative and qualitative analysis of small RNA-seq data in plants
20523745,20523745,2877728,10.1371/journal.pcbi.1000779,2010,A Quick Guide to Large-Scale Genomic Data Mining
23505356,23505356,3591275,10.1371/journal.pcbi.1002944,2013,Collective Cell Motion in an Epithelial Sheet Can Be Quantitatively Described by a Stochastic Interacting Particle Model
24586140,24586140,3937119,10.1371/journal.pcbi.1003497,2014,Workshops: A Great Way to Enhance and Supplement a Degree
25792793,25792793,4338837,,2006,Formation of black hole and emission of gravitational waves
29763450,29763450,5953444,10.1371/journal.pone.0196902,2018,Pre-processing by data augmentation for improved ellipse fitting
25536116,25536116,4275306,10.1371/journal.pone.0115550,2014,Implications of an Absolute Simultaneity Theory for Cosmology and Universe Acceleration
32251434,32251434,7135263,10.1371/journal.pone.0229925,2020,"Bovistol B, bovistol D and strossmayerin: Sesquiterpene metabolites from the culture filtrate of the basidiomycete Coprinopsis strossmayeri"
24146889,24146889,3795718,10.1371/journal.pone.0076561,2013,Identifying Genes Relevant to Specific Biological Conditions in Time Course Microarray Experiments
32708804,32708804,7404712,10.3390/foods9070944,2020,The Detection of Substitution Adulteration of Paprika with Spent Paprika by the Application of Molecular Spectroscopy Tools
25879845,25879845,4400084,10.1371/journal.pone.0123261,2015,ClusTrack: Feature Extraction and Similarity Measures for Clustering of Genome-Wide Data Sets
25793388,25793388,4368827,10.1371/journal.pone.0119566,2015,Transcriptionally Active Regions Are the Preferred Targets for Chromosomal HPV Integration in Cervical Carcinogenesis
31506435,31506435,6736963,10.1038/s41597-019-0177-4,2019,"BioExcel Building Blocks, a software library for interoperable biomolecular simulation workflows"
29426891,29426891,5807305,10.1038/s41467-018-02953-2,2018,Laboratory evidence of dynamo amplification of magnetic fields in a turbulent plasma
32214104,32214104,7096516,10.1038/s41467-020-15431-5,2020,Revealing giant planet interiors beneath the cloudy veil
31871812,31871812,6906797,10.1155/2019/5242634,2019,Solitary Pulmonary Nodule: A Diagnostic Dilemma
26133645,26133645,4492214,10.5888/pcd12.150147,2015,"Rural Food and Physical Activity Assessment Using an Electronic Tablet-Based Application, New York, 2013–2014"
29369843,29369843,6594725,10.1097/MEJ.0000000000000537,2019,"Smartwatch feedback device for high-quality chest compressions by a single rescuer during infant cardiac arrest: a randomized, controlled simulation study"
26766577,26766577,4713078,10.1371/journal.pone.0147152,2016,What Is Citizen Science? – A Scientometric Meta-Analysis
24936875,24936875,4061025,10.1371/journal.pone.0099844,2014,OccuPeak: ChIP-Seq Peak Calling Based on Internal Background Modelling
25837352,25837352,4383594,10.1371/journal.pone.0121760,2015,medplot: A Web Application for Dynamic Summary and Analysis of Longitudinal Medical Data Based on R
26539290,26539290,4629271,10.12688/f1000research.5930.2,2015,Rampant software errors may undermine scientific results
7479792,,7479792,10.1007/978-3-030-58796-3_18,2020,An Immersive Virtual Reality Exergame for People with Parkinson’s Disease
32270956,32270956,7089748,10.21470/1678-9741-2019-0132,2020,Thoracoscopic Pulmonary Vein and Left Atrial Posterior Wall Isolation Combined with Left Atrial Appendage Resection in Patients with Long-Standing Persistent Atrial Fibrillation
19389732,19389732,2722996,10.1093/bioinformatics/btp278,2009,KIRMES: kernel-based identification of regulatory modules in euchromatic sequences
21349863,21349863,3072554,10.1093/bioinformatics/btr092,2011,ACT: aggregation and correlation toolbox for analyses of genome tracks
30799505,30799505,6761945,10.1093/bioinformatics/btz137,2019,BioMethyl: an R package for biological interpretation of DNA methylation data
27540267,27540267,5167064,10.1093/bioinformatics/btw541,2016,ReadXplorer 2—detailed read mapping analysis and visualization from one single source
31185495,31185495,6559338,10.1093/gigascience/giz037,2019,GenPipes: an open-source framework for distributed and scalable genomic analyses
24967409,24967409,4055292,10.1155/2014/893501,2014,AmalgamScope: Merging Annotations Data across the Human Genome
28968694,28968694,6433734,10.1093/bib/bbx087,2017,Bioinformatics in the Netherlands: the value of a nationwide community
23193203,23193203,3713713,10.1093/bib/bbs078,2013,Comparability and reproducibility of biomedical data
28966751,28966751,5609364,10.4103/ijpvm.IJPVM_239_16,2017,"Compliance of Specific Provisions of Tobacco Control Law around Educational Institutions in Delhi, India"
31728271,31728271,6839749,10.1002/advs.201900440,2019,Gene Delivery to Nonhuman Primate Preimplantation Embryos Using Recombinant Adeno‐Associated Virus
29594044,29594044,5858550,10.3389/fonc.2018.00064,2018,A Phase Ib/II Study of Ganetespib With Doxorubicin in Advanced Solid Tumors Including Relapsed-Refractory Small Cell Lung Cancer
28265143,28265143,5332974,10.1589/jpts.29.221,2017,Effects of visual fatigue caused by smartphones on balance function in healthy adults
25540493,25540493,4273053,10.1589/jpts.26.1899,2014,Effects of Cervical Flexion on the Flexion-relaxation Ratio during Smartphone Use
28445421,28445421,5461075,10.3390/s17050951,2017,An Improved BLE Indoor Localization with Kalman-Based Fusion: An Experimental Study
31500185,31500185,6767266,10.3390/s19183860,2019,Method of Evaluating the Positioning System Capability for Complying with the Minimum Accuracy Requirements for the International Hydrographic Organization Orders
28117703,28117703,5298757,10.3390/s17010184,2017,Euro Banknote Recognition System for Blind People
27585926,27585926,5009557,10.1186/s12864-016-2827-7,2016,Bioinformatic analysis of genotype by sequencing (GBS) data with NGSEP
25435180,25435180,4248810,10.1186/1471-2164-15-S8-S1,2014,Impact of analytic provenance in genome analysis
19144180,19144180,2649164,10.1186/1471-2164-10-22,2009,BioMart – biological queries made easy
32448071,32448071,7287330,10.1098/rsta.2019.0334,2020,Predicting left ventricular contractile function via Gaussian process emulation in aortic-banded rats
28069764,28069764,5247477,10.1098/rsta.2015.0433,2017,Chirality and the angular momentum of light
26338084,26338084,4559302,10.1186/s12942-015-0017-5,2015,Diet-related chronic disease in the northeastern United States: a model-based clustering approach
29858086,29858086,5992478,10.1016/j.omtn.2018.04.006,2018,AptaSUITE: A Full-Featured Bioinformatics Framework for the Comprehensive Analysis of Aptamers from HT-SELEX Experiments
29666141,29666141,5905768,10.1136/bmjopen-2017-021364,2018,"Examining the effectiveness of consuming flour made from agronomically biofortified wheat (Zincol-2016/NR-421) for improving Zn status in women in a low-resource setting in Pakistan: study protocol for a randomised, double-blind, controlled cross-over trial (BiZiFED)"
23248640,23248640,3518790,10.3389/fgene.2012.00280,2012,Now and Next-Generation Sequencing Techniques: Future of Sequence Analysis Using Cloud Computing
20587080,20587080,2911104,10.1186/gb-2010-11-6-306,2010,Genomics through the lens of next-generation sequencing
26417021,26417021,4765799,10.1093/jxb/erv433,2015,Transcriptome analysis of an apple (Malus × domestica) yellow fruit somatic mutation identifies a gene network module highly associated with anthocyanin and epigenetic regulation
32451400,32451400,7248091,10.1038/s41598-020-65607-8,2020,"A Portable Smartphone-linked Device for Direct, Rapid and Chemical-Free Hemoglobin Assay"
29867956,29867956,5953328,10.3389/fimmu.2018.00976,2018,VDJServer: A Cloud-Based Analysis Portal and Data Commons for Immune Repertoire Sequences and Rearrangements
18363838,18363838,3865656,10.1111/j.1582-4934.2008.00301.x,2008,Cell secretion: an update
30338429,30338429,6209039,10.1007/s11910-018-0911-x,2018,Principles of OCTA and Applications in Clinical Neurology
24286127,24286127,4053758,10.1186/gb4138,2013,Looking beyond the post-genomic era
22204700,22204700,3334605,10.1186/gb-2011-12-12-135,2011,Games with a scientific purpose
24517726,24517726,4056517,10.1186/gb4159,2014,It’s only human
30106030,30106030,6839360,10.4103/jmas.JMAS_81_18,2019,Evaluation of 5-year results of laparoscopic transhiatal oesophagectomy as a single-centre experience
26604561,26604561,4630701,,2015,"The second international congress (sfec-2015) of society for ethnopharmacology, india"
29352237,29352237,5775419,10.1038/s41598-018-19239-8,2018,Wearable Sweat Rate Sensors for Human Thermal Comfort Monitoring
29457135,29457135,5812735,10.1126/sciadv.aaq0500,2018,Oceanic crustal carbon cycle drives 26-million-year atmospheric carbon dioxide periodicities
26601307,26601307,4646821,10.1126/sciadv.1500686,2015,"Accretion-induced variability links young stellar objects, white dwarfs, and black holes"
27386582,27386582,4928945,10.1126/sciadv.1600377,2016,The new world atlas of artificial night sky brightness
32792574,32792574,7426835,10.1038/s41598-020-70718-3,2020,Radio frequency emissions from dark-matter-candidate magnetized quark nuggets interacting with matter
26159113,26159113,4498180,10.1038/srep11469,2015,Hunting for dark matter with ultra-stable fibre as frequency delay system
27767125,27767125,5073293,10.1038/srep35596,2016,Marginal evidence for cosmic acceleration from Type Ia supernovae
22434844,22434844,3308166,10.1093/database/bas010,2012,"Argo: an integrative, interactive, text mining-based workbench supporting curation"
31037238,31037238,6476276,10.3389/fpubh.2019.00081,2019,Crowdbreaks: Tracking Health Trends Using Public Social Media Data and Crowdsourcing
32117857,32117857,7031195,10.3389/fpubh.2020.00022,2020,Modernizing the Methods and Analytics Curricula for Health Science Doctoral Programs
27895967,27895967,5116547,10.4258/hir.2016.22.4.342,2016,Medical Representatives' Intention to Use Information Technology in Pharmaceutical Marketing
25379139,25379139,4212279,10.1016/j.csbj.2014.09.002,2014,The biological networks in studying cell signal transduction complexity: The examples of sperm capacitation and of endocannabinoid system
32402076,32402076,7319578,10.1093/nar/gkaa363,2020,InteractomeSeq: a web server for the identification and profiling of domains and epitopes from phage display and next generation sequencing data
19426442,19426442,2679395,10.1186/1756-3305-2-S1-S3,2009,A confusing case of canine vector-borne disease: clinical signs and progression in a dog co-infected with Ehrlichia canis and Bartonella vinsonii ssp. berkhoffii
20484376,20484376,2896131,10.1093/nar/gkq401,2010,MPlot—a server to analyze and visualize tertiary structure contacts and geometrical features of helical membrane proteins
25478562,25478562,4237130,10.3389/fcell.2014.00070,2014,Integrative workflows for metagenomic analysis
30909447,30909447,6468840,10.3390/metabo9030057,2019,MetaboAnalystR 2.0: From Raw Spectra to Biological Insights
30897797,30897797,6468718,10.3390/metabo9030054,2019,Using Expert Driven Machine Learning to Enhance Dynamic Metabolomics Data Analysis
32685199,32685199,7359270,10.1186/s41073-020-00095-y,2020,Publishing computational research - a review of infrastructures for reproducible and transparent scholarly communication
32411403,32411403,7213502,10.1136/svn-2019-000303,2020,Advances in endovascular aneurysm management: coiling and adjunctive devices
